DATE,TIME,当日実績(万kW),
2019/7/28,0:00,903,
2019/7/28,1:00,850,
2019/7/28,2:00,842,
2019/7/28,3:00,864,
2019/7/28,4:00,888,
2019/7/28,5:00,883,
2019/7/28,6:00,865,
2019/7/28,7:00,901,
2019/7/28,8:00,965,
2019/7/28,9:00,1080,
2019/7/28,10:00,1137,
2019/7/28,11:00,1173,
2019/7/28,12:00,1215,
2019/7/28,13:00,1213,
2019/7/28,14:00,1201,
2019/7/28,15:00,1212,
2019/7/28,16:00,1248,
2019/7/28,17:00,1271,
2019/7/28,18:00,1278,
2019/7/28,19:00,1247,
2019/7/28,20:00,1196,
2019/7/28,21:00,1137,
2019/7/28,22:00,1063,
2019/7/28,23:00,987,
,,,
