DATE,TIME,当日実績(万kW),
2019/6/12,0:00,757,
2019/6/12,1:00,735,
2019/6/12,2:00,758,
2019/6/12,3:00,812,
2019/6/12,4:00,859,
2019/6/12,5:00,856,
2019/6/12,6:00,845,
2019/6/12,7:00,848,
2019/6/12,8:00,895,
2019/6/12,9:00,960,
2019/6/12,10:00,989,
2019/6/12,11:00,1044,
2019/6/12,12:00,996,
2019/6/12,13:00,1049,
2019/6/12,14:00,1055,
2019/6/12,15:00,1031,
2019/6/12,16:00,1036,
2019/6/12,17:00,1011,
2019/6/12,18:00,994,
2019/6/12,19:00,979,
2019/6/12,20:00,948,
2019/6/12,21:00,901,
2019/6/12,22:00,862,
2019/6/12,23:00,816,
,,,
