DATE,TIME,当日実績(万kW),
2019/4/25,0:00,756,
2019/4/25,1:00,745,
2019/4/25,2:00,782,
2019/4/25,3:00,841,
2019/4/25,4:00,870,
2019/4/25,5:00,856,
2019/4/25,6:00,838,
2019/4/25,7:00,847,
2019/4/25,8:00,895,
2019/4/25,9:00,953,
2019/4/25,10:00,960,
2019/4/25,11:00,984,
2019/4/25,12:00,938,
2019/4/25,13:00,987,
2019/4/25,14:00,990,
2019/4/25,15:00,971,
2019/4/25,16:00,964,
2019/4/25,17:00,961,
2019/4/25,18:00,974,
2019/4/25,19:00,969,
2019/4/25,20:00,924,
2019/4/25,21:00,873,
2019/4/25,22:00,839,
2019/4/25,23:00,795,
,,,
