DATE,TIME,当日実績(万kW),
2019/8/16,0:00,791,
2019/8/16,1:00,749,
2019/8/16,2:00,756,
2019/8/16,3:00,784,
2019/8/16,4:00,823,
2019/8/16,5:00,838,
2019/8/16,6:00,835,
2019/8/16,7:00,890,
2019/8/16,8:00,1012,
2019/8/16,9:00,1125,
2019/8/16,10:00,1165,
2019/8/16,11:00,1205,
2019/8/16,12:00,1190,
2019/8/16,13:00,1209,
2019/8/16,14:00,1206,
2019/8/16,15:00,1224,
2019/8/16,16:00,1239,
2019/8/16,17:00,1207,
2019/8/16,18:00,1182,
2019/8/16,19:00,1154,
2019/8/16,20:00,1090,
2019/8/16,21:00,1020,
2019/8/16,22:00,967,
2019/8/16,23:00,913,
,,,
