DATE,TIME,当日実績(万kW),
2019/7/10,0:00,846,
2019/7/10,1:00,802,
2019/7/10,2:00,812,
2019/7/10,3:00,863,
2019/7/10,4:00,895,
2019/7/10,5:00,890,
2019/7/10,6:00,893,
2019/7/10,7:00,928,
2019/7/10,8:00,1030,
2019/7/10,9:00,1121,
2019/7/10,10:00,1156,
2019/7/10,11:00,1158,
2019/7/10,12:00,1106,
2019/7/10,13:00,1132,
2019/7/10,14:00,1131,
2019/7/10,15:00,1123,
2019/7/10,16:00,1129,
2019/7/10,17:00,1105,
2019/7/10,18:00,1091,
2019/7/10,19:00,1078,
2019/7/10,20:00,1044,
2019/7/10,21:00,1006,
2019/7/10,22:00,968,
2019/7/10,23:00,923,
,,,
