DATE,TIME,当日実績(万kW),
2019/4/30,0:00,689,
2019/4/30,1:00,686,
2019/4/30,2:00,734,
2019/4/30,3:00,789,
2019/4/30,4:00,816,
2019/4/30,5:00,788,
2019/4/30,6:00,751,
2019/4/30,7:00,765,
2019/4/30,8:00,811,
2019/4/30,9:00,856,
2019/4/30,10:00,859,
2019/4/30,11:00,855,
2019/4/30,12:00,838,
2019/4/30,13:00,848,
2019/4/30,14:00,850,
2019/4/30,15:00,846,
2019/4/30,16:00,857,
2019/4/30,17:00,873,
2019/4/30,18:00,889,
2019/4/30,19:00,888,
2019/4/30,20:00,857,
2019/4/30,21:00,815,
2019/4/30,22:00,772,
2019/4/30,23:00,736,
,,,
