DATE,TIME,当日実績(万kW),
2019/4/28,0:00,710,
2019/4/28,1:00,709,
2019/4/28,2:00,756,
2019/4/28,3:00,817,
2019/4/28,4:00,846,
2019/4/28,5:00,829,
2019/4/28,6:00,768,
2019/4/28,7:00,730,
2019/4/28,8:00,705,
2019/4/28,9:00,724,
2019/4/28,10:00,745,
2019/4/28,11:00,737,
2019/4/28,12:00,743,
2019/4/28,13:00,732,
2019/4/28,14:00,740,
2019/4/28,15:00,750,
2019/4/28,16:00,777,
2019/4/28,17:00,816,
2019/4/28,18:00,853,
2019/4/28,19:00,860,
2019/4/28,20:00,832,
2019/4/28,21:00,793,
2019/4/28,22:00,756,
2019/4/28,23:00,719,
,,,
