DATE,TIME,当日実績(万kW),
2019/5/10,0:00,741,
2019/5/10,1:00,735,
2019/5/10,2:00,782,
2019/5/10,3:00,836,
2019/5/10,4:00,878,
2019/5/10,5:00,865,
2019/5/10,6:00,845,
2019/5/10,7:00,835,
2019/5/10,8:00,853,
2019/5/10,9:00,899,
2019/5/10,10:00,923,
2019/5/10,11:00,950,
2019/5/10,12:00,925,
2019/5/10,13:00,946,
2019/5/10,14:00,957,
2019/5/10,15:00,948,
2019/5/10,16:00,960,
2019/5/10,17:00,946,
2019/5/10,18:00,943,
2019/5/10,19:00,940,
2019/5/10,20:00,904,
2019/5/10,21:00,867,
2019/5/10,22:00,833,
2019/5/10,23:00,796,
,,,
