DATE,TIME,当日実績(万kW),
2019/8/25,0:00,757,
2019/8/25,1:00,732,
2019/8/25,2:00,739,
2019/8/25,3:00,775,
2019/8/25,4:00,807,
2019/8/25,5:00,806,
2019/8/25,6:00,768,
2019/8/25,7:00,760,
2019/8/25,8:00,790,
2019/8/25,9:00,831,
2019/8/25,10:00,848,
2019/8/25,11:00,856,
2019/8/25,12:00,851,
2019/8/25,13:00,851,
2019/8/25,14:00,850,
2019/8/25,15:00,856,
2019/8/25,16:00,878,
2019/8/25,17:00,918,
2019/8/25,18:00,943,
2019/8/25,19:00,942,
2019/8/25,20:00,902,
2019/8/25,21:00,859,
2019/8/25,22:00,820,
2019/8/25,23:00,784,
,,,
