DATE,TIME,当日実績(万kW),
2019/5/19,0:00,704,
2019/5/19,1:00,688,
2019/5/19,2:00,724,
2019/5/19,3:00,781,
2019/5/19,4:00,813,
2019/5/19,5:00,796,
2019/5/19,6:00,736,
2019/5/19,7:00,718,
2019/5/19,8:00,730,
2019/5/19,9:00,768,
2019/5/19,10:00,788,
2019/5/19,11:00,794,
2019/5/19,12:00,807,
2019/5/19,13:00,801,
2019/5/19,14:00,796,
2019/5/19,15:00,804,
2019/5/19,16:00,820,
2019/5/19,17:00,854,
2019/5/19,18:00,888,
2019/5/19,19:00,890,
2019/5/19,20:00,864,
2019/5/19,21:00,824,
2019/5/19,22:00,790,
2019/5/19,23:00,748,
,,,
