DATE,TIME,当日実績(万kW),
2019/8/29,0:00,865,
2019/8/29,1:00,824,
2019/8/29,2:00,836,
2019/8/29,3:00,868,
2019/8/29,4:00,898,
2019/8/29,5:00,906,
2019/8/29,6:00,911,
2019/8/29,7:00,968,
2019/8/29,8:00,1081,
2019/8/29,9:00,1184,
2019/8/29,10:00,1225,
2019/8/29,11:00,1241,
2019/8/29,12:00,1208,
2019/8/29,13:00,1240,
2019/8/29,14:00,1249,
2019/8/29,15:00,1236,
2019/8/29,16:00,1240,
2019/8/29,17:00,1214,
2019/8/29,18:00,1200,
2019/8/29,19:00,1166,
2019/8/29,20:00,1097,
2019/8/29,21:00,1038,
2019/8/29,22:00,987,
2019/8/29,23:00,932,
,,,
