DATE,TIME,当日実績(万kW),
2019/8/12,0:00,891,
2019/8/12,1:00,829,
2019/8/12,2:00,819,
2019/8/12,3:00,835,
2019/8/12,4:00,860,
2019/8/12,5:00,872,
2019/8/12,6:00,867,
2019/8/12,7:00,927,
2019/8/12,8:00,1018,
2019/8/12,9:00,1130,
2019/8/12,10:00,1197,
2019/8/12,11:00,1237,
2019/8/12,12:00,1251,
2019/8/12,13:00,1238,
2019/8/12,14:00,1261,
2019/8/12,15:00,1279,
2019/8/12,16:00,1283,
2019/8/12,17:00,1299,
2019/8/12,18:00,1283,
2019/8/12,19:00,1265,
2019/8/12,20:00,1217,
2019/8/12,21:00,1143,
2019/8/12,22:00,1066,
2019/8/12,23:00,982,
,,,
