DATE,TIME,当日実績(万kW),
2019/7/5,0:00,819,
2019/7/5,1:00,781,
2019/7/5,2:00,800,
2019/7/5,3:00,838,
2019/7/5,4:00,875,
2019/7/5,5:00,876,
2019/7/5,6:00,858,
2019/7/5,7:00,876,
2019/7/5,8:00,962,
2019/7/5,9:00,1045,
2019/7/5,10:00,1099,
2019/7/5,11:00,1126,
2019/7/5,12:00,1096,
2019/7/5,13:00,1126,
2019/7/5,14:00,1131,
2019/7/5,15:00,1126,
2019/7/5,16:00,1132,
2019/7/5,17:00,1103,
2019/7/5,18:00,1091,
2019/7/5,19:00,1074,
2019/7/5,20:00,1036,
2019/7/5,21:00,989,
2019/7/5,22:00,944,
2019/7/5,23:00,889,
,,,
