DATE,TIME,当日実績(万kW),
2019/4/21,0:00,703,
2019/4/21,1:00,700,
2019/4/21,2:00,744,
2019/4/21,3:00,798,
2019/4/21,4:00,826,
2019/4/21,5:00,802,
2019/4/21,6:00,750,
2019/4/21,7:00,721,
2019/4/21,8:00,696,
2019/4/21,9:00,732,
2019/4/21,10:00,768,
2019/4/21,11:00,794,
2019/4/21,12:00,802,
2019/4/21,13:00,787,
2019/4/21,14:00,774,
2019/4/21,15:00,784,
2019/4/21,16:00,800,
2019/4/21,17:00,820,
2019/4/21,18:00,851,
2019/4/21,19:00,867,
2019/4/21,20:00,834,
2019/4/21,21:00,796,
2019/4/21,22:00,761,
2019/4/21,23:00,717,
,,,
