DATE,TIME,当日実績(万kW)
2019/10/24,0:00,749
2019/10/24,1:00,730
2019/10/24,2:00,752
2019/10/24,3:00,809
2019/10/24,4:00,853
2019/10/24,5:00,848
2019/10/24,6:00,835
2019/10/24,7:00,857
2019/10/24,8:00,926
2019/10/24,9:00,981
2019/10/24,10:00,983
2019/10/24,11:00,997
2019/10/24,12:00,948
2019/10/24,13:00,992
2019/10/24,14:00,1000
2019/10/24,15:00,994
2019/10/24,16:00,1007
2019/10/24,17:00,1017
2019/10/24,18:00,1019
2019/10/24,19:00,971
2019/10/24,20:00,919
2019/10/24,21:00,872
2019/10/24,22:00,839
2019/10/24,23:00,801
