DATE,TIME,当日実績(万kW),
2019/5/11,0:00,744,
2019/5/11,1:00,736,
2019/5/11,2:00,766,
2019/5/11,3:00,824,
2019/5/11,4:00,856,
2019/5/11,5:00,830,
2019/5/11,6:00,793,
2019/5/11,7:00,775,
2019/5/11,8:00,802,
2019/5/11,9:00,856,
2019/5/11,10:00,889,
2019/5/11,11:00,916,
2019/5/11,12:00,899,
2019/5/11,13:00,926,
2019/5/11,14:00,912,
2019/5/11,15:00,909,
2019/5/11,16:00,905,
2019/5/11,17:00,896,
2019/5/11,18:00,899,
2019/5/11,19:00,915,
2019/5/11,20:00,880,
2019/5/11,21:00,839,
2019/5/11,22:00,791,
2019/5/11,23:00,754,
,,,
