DATE,TIME,当日実績(万kW),
2019/4/14,0:00,723,
2019/4/14,1:00,728,
2019/4/14,2:00,778,
2019/4/14,3:00,829,
2019/4/14,4:00,848,
2019/4/14,5:00,821,
2019/4/14,6:00,768,
2019/4/14,7:00,754,
2019/4/14,8:00,754,
2019/4/14,9:00,772,
2019/4/14,10:00,777,
2019/4/14,11:00,786,
2019/4/14,12:00,800,
2019/4/14,13:00,799,
2019/4/14,14:00,805,
2019/4/14,15:00,812,
2019/4/14,16:00,834,
2019/4/14,17:00,893,
2019/4/14,18:00,928,
2019/4/14,19:00,926,
2019/4/14,20:00,900,
2019/4/14,21:00,852,
2019/4/14,22:00,803,
2019/4/14,23:00,753,
,,,
