DATE,TIME,当日実績(万kW),
2019/5/26,0:00,711,
2019/5/26,1:00,691,
2019/5/26,2:00,714,
2019/5/26,3:00,764,
2019/5/26,4:00,800,
2019/5/26,5:00,792,
2019/5/26,6:00,730,
2019/5/26,7:00,710,
2019/5/26,8:00,721,
2019/5/26,9:00,777,
2019/5/26,10:00,823,
2019/5/26,11:00,868,
2019/5/26,12:00,892,
2019/5/26,13:00,884,
2019/5/26,14:00,882,
2019/5/26,15:00,891,
2019/5/26,16:00,882,
2019/5/26,17:00,900,
2019/5/26,18:00,916,
2019/5/26,19:00,925,
2019/5/26,20:00,890,
2019/5/26,21:00,844,
2019/5/26,22:00,810,
2019/5/26,23:00,759,
,,,
