DATE,TIME,当日実績(万kW),
2019/8/11,0:00,873,
2019/8/11,1:00,828,
2019/8/11,2:00,815,
2019/8/11,3:00,830,
2019/8/11,4:00,854,
2019/8/11,5:00,859,
2019/8/11,6:00,832,
2019/8/11,7:00,857,
2019/8/11,8:00,924,
2019/8/11,9:00,1029,
2019/8/11,10:00,1096,
2019/8/11,11:00,1137,
2019/8/11,12:00,1184,
2019/8/11,13:00,1175,
2019/8/11,14:00,1198,
2019/8/11,15:00,1215,
2019/8/11,16:00,1242,
2019/8/11,17:00,1259,
2019/8/11,18:00,1251,
2019/8/11,19:00,1229,
2019/8/11,20:00,1175,
2019/8/11,21:00,1107,
2019/8/11,22:00,1042,
2019/8/11,23:00,962,
,,,
