DATE,TIME,当日実績(万kW),
2019/5/24,0:00,748,
2019/5/24,1:00,733,
2019/5/24,2:00,766,
2019/5/24,3:00,820,
2019/5/24,4:00,863,
2019/5/24,5:00,850,
2019/5/24,6:00,834,
2019/5/24,7:00,836,
2019/5/24,8:00,885,
2019/5/24,9:00,961,
2019/5/24,10:00,1010,
2019/5/24,11:00,1051,
2019/5/24,12:00,1026,
2019/5/24,13:00,1066,
2019/5/24,14:00,1073,
2019/5/24,15:00,1073,
2019/5/24,16:00,1071,
2019/5/24,17:00,1049,
2019/5/24,18:00,1018,
2019/5/24,19:00,996,
2019/5/24,20:00,950,
2019/5/24,21:00,902,
2019/5/24,22:00,868,
2019/5/24,23:00,820,
,,,
