DATE,TIME,当日実績(万kW),
2019/7/15,0:00,752,
2019/7/15,1:00,724,
2019/7/15,2:00,739,
2019/7/15,3:00,783,
2019/7/15,4:00,827,
2019/7/15,5:00,832,
2019/7/15,6:00,797,
2019/7/15,7:00,811,
2019/7/15,8:00,870,
2019/7/15,9:00,951,
2019/7/15,10:00,999,
2019/7/15,11:00,1019,
2019/7/15,12:00,1038,
2019/7/15,13:00,1037,
2019/7/15,14:00,1040,
2019/7/15,15:00,1034,
2019/7/15,16:00,1061,
2019/7/15,17:00,1071,
2019/7/15,18:00,1080,
2019/7/15,19:00,1067,
2019/7/15,20:00,1031,
2019/7/15,21:00,981,
2019/7/15,22:00,930,
2019/7/15,23:00,874,
,,,
