DATE,TIME,当日実績(万kW),
2019/5/28,0:00,764,
2019/5/28,1:00,744,
2019/5/28,2:00,776,
2019/5/28,3:00,830,
2019/5/28,4:00,868,
2019/5/28,5:00,865,
2019/5/28,6:00,853,
2019/5/28,7:00,868,
2019/5/28,8:00,932,
2019/5/28,9:00,991,
2019/5/28,10:00,1003,
2019/5/28,11:00,1026,
2019/5/28,12:00,967,
2019/5/28,13:00,1024,
2019/5/28,14:00,1027,
2019/5/28,15:00,1010,
2019/5/28,16:00,1003,
2019/5/28,17:00,979,
2019/5/28,18:00,973,
2019/5/28,19:00,960,
2019/5/28,20:00,923,
2019/5/28,21:00,885,
2019/5/28,22:00,848,
2019/5/28,23:00,805,
,,,
