DATE,TIME,当日実績(万kW),
2019/7/14,0:00,778,
2019/7/14,1:00,750,
2019/7/14,2:00,764,
2019/7/14,3:00,803,
2019/7/14,4:00,835,
2019/7/14,5:00,832,
2019/7/14,6:00,792,
2019/7/14,7:00,798,
2019/7/14,8:00,824,
2019/7/14,9:00,864,
2019/7/14,10:00,891,
2019/7/14,11:00,899,
2019/7/14,12:00,895,
2019/7/14,13:00,905,
2019/7/14,14:00,897,
2019/7/14,15:00,898,
2019/7/14,16:00,903,
2019/7/14,17:00,935,
2019/7/14,18:00,955,
2019/7/14,19:00,959,
2019/7/14,20:00,934,
2019/7/14,21:00,893,
2019/7/14,22:00,851,
2019/7/14,23:00,808,
,,,
