DATE,TIME,当日実績(万kW),
2019/4/12,0:00,790,
2019/4/12,1:00,795,
2019/4/12,2:00,848,
2019/4/12,3:00,902,
2019/4/12,4:00,931,
2019/4/12,5:00,933,
2019/4/12,6:00,936,
2019/4/12,7:00,919,
2019/4/12,8:00,916,
2019/4/12,9:00,951,
2019/4/12,10:00,948,
2019/4/12,11:00,973,
2019/4/12,12:00,928,
2019/4/12,13:00,949,
2019/4/12,14:00,940,
2019/4/12,15:00,910,
2019/4/12,16:00,912,
2019/4/12,17:00,932,
2019/4/12,18:00,960,
2019/4/12,19:00,990,
2019/4/12,20:00,964,
2019/4/12,21:00,927,
2019/4/12,22:00,891,
2019/4/12,23:00,847,
,,,
