DATE,TIME,当日実績(万kW),
2019/8/13,0:00,895,
2019/8/13,1:00,839,
2019/8/13,2:00,825,
2019/8/13,3:00,845,
2019/8/13,4:00,866,
2019/8/13,5:00,881,
2019/8/13,6:00,891,
2019/8/13,7:00,964,
2019/8/13,8:00,1062,
2019/8/13,9:00,1153,
2019/8/13,10:00,1206,
2019/8/13,11:00,1238,
2019/8/13,12:00,1263,
2019/8/13,13:00,1273,
2019/8/13,14:00,1280,
2019/8/13,15:00,1254,
2019/8/13,16:00,1262,
2019/8/13,17:00,1266,
2019/8/13,18:00,1259,
2019/8/13,19:00,1243,
2019/8/13,20:00,1191,
2019/8/13,21:00,1129,
2019/8/13,22:00,1062,
2019/8/13,23:00,987,
,,,
