DATE,TIME,当日実績(万kW),
2019/4/26,0:00,751,
2019/4/26,1:00,736,
2019/4/26,2:00,772,
2019/4/26,3:00,834,
2019/4/26,4:00,863,
2019/4/26,5:00,853,
2019/4/26,6:00,836,
2019/4/26,7:00,847,
2019/4/26,8:00,896,
2019/4/26,9:00,931,
2019/4/26,10:00,949,
2019/4/26,11:00,976,
2019/4/26,12:00,927,
2019/4/26,13:00,937,
2019/4/26,14:00,927,
2019/4/26,15:00,916,
2019/4/26,16:00,929,
2019/4/26,17:00,927,
2019/4/26,18:00,944,
2019/4/26,19:00,948,
2019/4/26,20:00,912,
2019/4/26,21:00,868,
2019/4/26,22:00,832,
2019/4/26,23:00,791,
,,,
