DATE,TIME,当日実績(万kW),
2019/6/23,0:00,733,
2019/6/23,1:00,706,
2019/6/23,2:00,721,
2019/6/23,3:00,762,
2019/6/23,4:00,799,
2019/6/23,5:00,790,
2019/6/23,6:00,749,
2019/6/23,7:00,736,
2019/6/23,8:00,747,
2019/6/23,9:00,786,
2019/6/23,10:00,818,
2019/6/23,11:00,846,
2019/6/23,12:00,856,
2019/6/23,13:00,852,
2019/6/23,14:00,844,
2019/6/23,15:00,844,
2019/6/23,16:00,866,
2019/6/23,17:00,900,
2019/6/23,18:00,907,
2019/6/23,19:00,895,
2019/6/23,20:00,875,
2019/6/23,21:00,831,
2019/6/23,22:00,787,
2019/6/23,23:00,746,
,,,
