DATE,TIME,当日実績(万kW),
2019/5/13,0:00,678,
2019/5/13,1:00,675,
2019/5/13,2:00,715,
2019/5/13,3:00,777,
2019/5/13,4:00,816,
2019/5/13,5:00,812,
2019/5/13,6:00,790,
2019/5/13,7:00,805,
2019/5/13,8:00,854,
2019/5/13,9:00,919,
2019/5/13,10:00,955,
2019/5/13,11:00,990,
2019/5/13,12:00,956,
2019/5/13,13:00,996,
2019/5/13,14:00,993,
2019/5/13,15:00,988,
2019/5/13,16:00,989,
2019/5/13,17:00,988,
2019/5/13,18:00,986,
2019/5/13,19:00,979,
2019/5/13,20:00,935,
2019/5/13,21:00,889,
2019/5/13,22:00,851,
2019/5/13,23:00,808,
,,,
