DATE,TIME,当日実績(万kW),
2019/8/1,0:00,971,
2019/8/1,1:00,916,
2019/8/1,2:00,905,
2019/8/1,3:00,922,
2019/8/1,4:00,947,
2019/8/1,5:00,965,
2019/8/1,6:00,986,
2019/8/1,7:00,1075,
2019/8/1,8:00,1229,
2019/8/1,9:00,1384,
2019/8/1,10:00,1450,
2019/8/1,11:00,1478,
2019/8/1,12:00,1496,
2019/8/1,13:00,1530,
2019/8/1,14:00,1535,
2019/8/1,15:00,1539,
2019/8/1,16:00,1537,
2019/8/1,17:00,1501,
2019/8/1,18:00,1466,
2019/8/1,19:00,1424,
2019/8/1,20:00,1347,
2019/8/1,21:00,1261,
2019/8/1,22:00,1183,
2019/8/1,23:00,1096,
,,,
