DATE,TIME,当日実績(万kW),
2019/7/8,0:00,761,
2019/7/8,1:00,730,
2019/7/8,2:00,744,
2019/7/8,3:00,791,
2019/7/8,4:00,832,
2019/7/8,5:00,850,
2019/7/8,6:00,859,
2019/7/8,7:00,904,
2019/7/8,8:00,1005,
2019/7/8,9:00,1094,
2019/7/8,10:00,1123,
2019/7/8,11:00,1172,
2019/7/8,12:00,1152,
2019/7/8,13:00,1202,
2019/7/8,14:00,1206,
2019/7/8,15:00,1190,
2019/7/8,16:00,1179,
2019/7/8,17:00,1157,
2019/7/8,18:00,1141,
2019/7/8,19:00,1112,
2019/7/8,20:00,1062,
2019/7/8,21:00,1013,
2019/7/8,22:00,953,
2019/7/8,23:00,903,
,,,
