DATE,TIME,当日実績(万kW),
2019/8/2,0:00,989,
2019/8/2,1:00,924,
2019/8/2,2:00,910,
2019/8/2,3:00,925,
2019/8/2,4:00,948,
2019/8/2,5:00,966,
2019/8/2,6:00,981,
2019/8/2,7:00,1073,
2019/8/2,8:00,1227,
2019/8/2,9:00,1380,
2019/8/2,10:00,1455,
2019/8/2,11:00,1517,
2019/8/2,12:00,1510,
2019/8/2,13:00,1550,
2019/8/2,14:00,1562,
2019/8/2,15:00,1573,
2019/8/2,16:00,1569,
2019/8/2,17:00,1532,
2019/8/2,18:00,1483,
2019/8/2,19:00,1434,
2019/8/2,20:00,1355,
2019/8/2,21:00,1272,
2019/8/2,22:00,1190,
2019/8/2,23:00,1107,
,,,
