DATE,TIME,当日実績(万kW),
2019/5/16,0:00,755,
2019/5/16,1:00,742,
2019/5/16,2:00,771,
2019/5/16,3:00,823,
2019/5/16,4:00,864,
2019/5/16,5:00,857,
2019/5/16,6:00,827,
2019/5/16,7:00,831,
2019/5/16,8:00,884,
2019/5/16,9:00,953,
2019/5/16,10:00,982,
2019/5/16,11:00,1005,
2019/5/16,12:00,985,
2019/5/16,13:00,1033,
2019/5/16,14:00,1033,
2019/5/16,15:00,1022,
2019/5/16,16:00,1026,
2019/5/16,17:00,1025,
2019/5/16,18:00,998,
2019/5/16,19:00,987,
2019/5/16,20:00,940,
2019/5/16,21:00,891,
2019/5/16,22:00,859,
2019/5/16,23:00,820,
,,,
