DATE,TIME,当日実績(万kW),
2019/5/22,0:00,735,
2019/5/22,1:00,721,
2019/5/22,2:00,755,
2019/5/22,3:00,814,
2019/5/22,4:00,856,
2019/5/22,5:00,859,
2019/5/22,6:00,836,
2019/5/22,7:00,820,
2019/5/22,8:00,853,
2019/5/22,9:00,917,
2019/5/22,10:00,947,
2019/5/22,11:00,987,
2019/5/22,12:00,956,
2019/5/22,13:00,997,
2019/5/22,14:00,992,
2019/5/22,15:00,982,
2019/5/22,16:00,988,
2019/5/22,17:00,971,
2019/5/22,18:00,958,
2019/5/22,19:00,945,
2019/5/22,20:00,909,
2019/5/22,21:00,867,
2019/5/22,22:00,826,
2019/5/22,23:00,786,
,,,
