DATE,TIME,当日実績(万kW)
2021/06/22,00:00,1288
2021/06/22,01:00,1228
2021/06/22,02:00,1229
2021/06/22,03:00,1258
2021/06/22,04:00,1277
2021/06/22,05:00,1258
2021/06/22,06:00,1309
2021/06/22,07:00,1440
2021/06/22,08:00,1667
2021/06/22,09:00,1840
2021/06/22,10:00,1882
2021/06/22,11:00,1881
2021/06/22,12:00,1781
2021/06/22,13:00,1865
2021/06/22,14:00,1881
2021/06/22,15:00,1842
2021/06/22,16:00,1817
2021/06/22,17:00,1728
2021/06/22,18:00,1690
2021/06/22,19:00,1640
2021/06/22,20:00,1559
2021/06/22,21:00,1492
2021/06/22,22:00,1440
2021/06/22,23:00,1395
