DATE,TIME,当日実績(万kW)
2021/06/26,00:00,1300
2021/06/26,01:00,1239
2021/06/26,02:00,1228
2021/06/26,03:00,1238
2021/06/26,04:00,1226
2021/06/26,05:00,1171
2021/06/26,06:00,1158
2021/06/26,07:00,1204
2021/06/26,08:00,1320
2021/06/26,09:00,1402
2021/06/26,10:00,1420
2021/06/26,11:00,1426
2021/06/26,12:00,1385
2021/06/26,13:00,1394
2021/06/26,14:00,1396
2021/06/26,15:00,1367
2021/06/26,16:00,1356
2021/06/26,17:00,1352
2021/06/26,18:00,1358
2021/06/26,19:00,1364
2021/06/26,20:00,1309
2021/06/26,21:00,1249
2021/06/26,22:00,1187
2021/06/26,23:00,1152
