DATE,TIME,当日実績(万kW),
2019/06/04,00:00,85,
2019/06/04,01:00,81,
2019/06/04,02:00,81,
2019/06/04,03:00,82,
2019/06/04,04:00,83,
2019/06/04,05:00,84,
2019/06/04,06:00,87,
2019/06/04,07:00,97,
2019/06/04,08:00,111,
2019/06/04,09:00,119,
2019/06/04,10:00,125,
2019/06/04,11:00,124,
2019/06/04,12:00,121,
2019/06/04,13:00,124,
2019/06/04,14:00,125,
2019/06/04,15:00,128,
2019/06/04,16:00,115,
2019/06/04,17:00,113,
2019/06/04,18:00,111,
2019/06/04,19:00,110,
2019/06/04,20:00,107,
2019/06/04,21:00,101,
2019/06/04,22:00,94,
2019/06/04,23:00,88,
