DATE,TIME,当日実績(万kW),
2019/07/19,00:00,99,
2019/07/19,01:00,94,
2019/07/19,02:00,93,
2019/07/19,03:00,93,
2019/07/19,04:00,93,
2019/07/19,05:00,95,
2019/07/19,06:00,98,
2019/07/19,07:00,109,
2019/07/19,08:00,124,
2019/07/19,09:00,132,
2019/07/19,10:00,132,
2019/07/19,11:00,134,
2019/07/19,12:00,131,
2019/07/19,13:00,131,
2019/07/19,14:00,131,
2019/07/19,15:00,130,
2019/07/19,16:00,130,
2019/07/19,17:00,128,
2019/07/19,18:00,127,
2019/07/19,19:00,128,
2019/07/19,20:00,126,
2019/07/19,21:00,121,
2019/07/19,22:00,115,
2019/07/19,23:00,107,
