DATE,TIME,当日実績(万kW),
2019/07/28,00:00,107,
2019/07/28,01:00,101,
2019/07/28,02:00,99,
2019/07/28,03:00,97,
2019/07/28,04:00,94,
2019/07/28,05:00,93,
2019/07/28,06:00,92,
2019/07/28,07:00,100,
2019/07/28,08:00,109,
2019/07/28,09:00,118,
2019/07/28,10:00,123,
2019/07/28,11:00,125,
2019/07/28,12:00,128,
2019/07/28,13:00,129,
2019/07/28,14:00,130,
2019/07/28,15:00,131,
2019/07/28,16:00,132,
2019/07/28,17:00,133,
2019/07/28,18:00,133,
2019/07/28,19:00,136,
2019/07/28,20:00,136,
2019/07/28,21:00,131,
2019/07/28,22:00,124,
2019/07/28,23:00,115,
