DATE,TIME,当日実績(万kW)
2020/03/14,00:00,69
2020/03/14,01:00,67
2020/03/14,02:00,69
2020/03/14,03:00,71
2020/03/14,04:00,71
2020/03/14,05:00,69
2020/03/14,06:00,65
2020/03/14,07:00,69
2020/03/14,08:00,76
2020/03/14,09:00,82
2020/03/14,10:00,84
2020/03/14,11:00,82
2020/03/14,12:00,82
2020/03/14,13:00,82
2020/03/14,14:00,83
2020/03/14,15:00,83
2020/03/14,16:00,82
2020/03/14,17:00,82
2020/03/14,18:00,86
2020/03/14,19:00,89
2020/03/14,20:00,86
2020/03/14,21:00,83
2020/03/14,22:00,78
2020/03/14,23:00,74
