DATE,TIME,当日実績(万kW),
2019/07/22,00:00,99,
2019/07/22,01:00,94,
2019/07/22,02:00,93,
2019/07/22,03:00,93,
2019/07/22,04:00,93,
2019/07/22,05:00,94,
2019/07/22,06:00,96,
2019/07/22,07:00,107,
2019/07/22,08:00,120,
2019/07/22,09:00,130,
2019/07/22,10:00,134,
2019/07/22,11:00,136,
2019/07/22,12:00,136,
2019/07/22,13:00,137,
2019/07/22,14:00,139,
2019/07/22,15:00,139,
2019/07/22,16:00,138,
2019/07/22,17:00,136,
2019/07/22,18:00,133,
2019/07/22,19:00,133,
2019/07/22,20:00,133,
2019/07/22,21:00,127,
2019/07/22,22:00,121,
2019/07/22,23:00,112,
