DATE,TIME,当日実績(万kW),
2019/07/10,00:00,99,
2019/07/10,01:00,94,
2019/07/10,02:00,92,
2019/07/10,03:00,93,
2019/07/10,04:00,93,
2019/07/10,05:00,95,
2019/07/10,06:00,97,
2019/07/10,07:00,106,
2019/07/10,08:00,121,
2019/07/10,09:00,130,
2019/07/10,10:00,134,
2019/07/10,11:00,136,
2019/07/10,12:00,136,
2019/07/10,13:00,139,
2019/07/10,14:00,140,
2019/07/10,15:00,139,
2019/07/10,16:00,137,
2019/07/10,17:00,133,
2019/07/10,18:00,130,
2019/07/10,19:00,132,
2019/07/10,20:00,131,
2019/07/10,21:00,125,
2019/07/10,22:00,117,
2019/07/10,23:00,108,
