DATE,TIME,当日実績(万kW),
2019/07/12,00:00,99,
2019/07/12,01:00,94,
2019/07/12,02:00,91,
2019/07/12,03:00,90,
2019/07/12,04:00,90,
2019/07/12,05:00,92,
2019/07/12,06:00,95,
2019/07/12,07:00,107,
2019/07/12,08:00,123,
2019/07/12,09:00,133,
2019/07/12,10:00,137,
2019/07/12,11:00,138,
2019/07/12,12:00,137,
2019/07/12,13:00,139,
2019/07/12,14:00,140,
2019/07/12,15:00,142,
2019/07/12,16:00,142,
2019/07/12,17:00,136,
2019/07/12,18:00,132,
2019/07/12,19:00,134,
2019/07/12,20:00,132,
2019/07/12,21:00,126,
2019/07/12,22:00,119,
2019/07/12,23:00,111,
