DATE,TIME,当日実績(万kW),
2019/08/25,00:00,108,
2019/08/25,01:00,102,
2019/08/25,02:00,100,
2019/08/25,03:00,99,
2019/08/25,04:00,97,
2019/08/25,05:00,97,
2019/08/25,06:00,95,
2019/08/25,07:00,100,
2019/08/25,08:00,109,
2019/08/25,09:00,117,
2019/08/25,10:00,123,
2019/08/25,11:00,125,
2019/08/25,12:00,129,
2019/08/25,13:00,129,
2019/08/25,14:00,129,
2019/08/25,15:00,129,
2019/08/25,16:00,132,
2019/08/25,17:00,132,
2019/08/25,18:00,132,
2019/08/25,19:00,135,
2019/08/25,20:00,132,
2019/08/25,21:00,128,
2019/08/25,22:00,120,
2019/08/25,23:00,112,
