DATE,TIME,当日実績(万kW),
2019/05/12,00:00,70,
2019/05/12,01:00,67,
2019/05/12,02:00,67,
2019/05/12,03:00,69,
2019/05/12,04:00,70,
2019/05/12,05:00,68,
2019/05/12,06:00,65,
2019/05/12,07:00,68,
2019/05/12,08:00,74,
2019/05/12,09:00,79,
2019/05/12,10:00,81,
2019/05/12,11:00,83,
2019/05/12,12:00,83,
2019/05/12,13:00,85,
2019/05/12,14:00,86,
2019/05/12,15:00,87,
2019/05/12,16:00,87,
2019/05/12,17:00,88,
2019/05/12,18:00,88,
2019/05/12,19:00,91,
2019/05/12,20:00,90,
2019/05/12,21:00,86,
2019/05/12,22:00,81,
2019/05/12,23:00,75,
