DATE,TIME,当日実績(万kW),
2019/04/25,00:00,77,
2019/04/25,01:00,73,
2019/04/25,02:00,73,
2019/04/25,03:00,75,
2019/04/25,04:00,76,
2019/04/25,05:00,76,
2019/04/25,06:00,77,
2019/04/25,07:00,86,
2019/04/25,08:00,99,
2019/04/25,09:00,109,
2019/04/25,10:00,114,
2019/04/25,11:00,114,
2019/04/25,12:00,112,
2019/04/25,13:00,116,
2019/04/25,14:00,114,
2019/04/25,15:00,115,
2019/04/25,16:00,113,
2019/04/25,17:00,108,
2019/04/25,18:00,107,
2019/04/25,19:00,110,
2019/04/25,20:00,107,
2019/04/25,21:00,102,
2019/04/25,22:00,95,
2019/04/25,23:00,88,
