DATE,TIME,当日実績(万kW),
2019/05/27,00:00,76,
2019/05/27,01:00,72,
2019/05/27,02:00,73,
2019/05/27,03:00,75,
2019/05/27,04:00,76,
2019/05/27,05:00,76,
2019/05/27,06:00,76,
2019/05/27,07:00,82,
2019/05/27,08:00,91,
2019/05/27,09:00,99,
2019/05/27,10:00,101,
2019/05/27,11:00,103,
2019/05/27,12:00,103,
2019/05/27,13:00,106,
2019/05/27,14:00,102,
2019/05/27,15:00,101,
2019/05/27,16:00,100,
2019/05/27,17:00,99,
2019/05/27,18:00,99,
2019/05/27,19:00,101,
2019/05/27,20:00,99,
2019/05/27,21:00,95,
2019/05/27,22:00,91,
2019/05/27,23:00,86,
