DATE,TIME,当日実績(万kW),
2019/04/21,00:00,71,
2019/04/21,01:00,68,
2019/04/21,02:00,69,
2019/04/21,03:00,72,
2019/04/21,04:00,72,
2019/04/21,05:00,70,
2019/04/21,06:00,67,
2019/04/21,07:00,71,
2019/04/21,08:00,77,
2019/04/21,09:00,81,
2019/04/21,10:00,83,
2019/04/21,11:00,85,
2019/04/21,12:00,85,
2019/04/21,13:00,87,
2019/04/21,14:00,84,
2019/04/21,15:00,84,
2019/04/21,16:00,82,
2019/04/21,17:00,85,
2019/04/21,18:00,88,
2019/04/21,19:00,92,
2019/04/21,20:00,91,
2019/04/21,21:00,87,
2019/04/21,22:00,82,
2019/04/21,23:00,76,
