DATE,TIME,当日実績(万kW)
2023/02/26,00:00,67
2023/02/26,01:00,65
2023/02/26,02:00,66
2023/02/26,03:00,69
2023/02/26,04:00,70
2023/02/26,05:00,68
2023/02/26,06:00,66
2023/02/26,07:00,67
2023/02/26,08:00,70
2023/02/26,09:00,75
2023/02/26,10:00,73
2023/02/26,11:00,71
2023/02/26,12:00,78
2023/02/26,13:00,78
2023/02/26,14:00,74
2023/02/26,15:00,76
2023/02/26,16:00,74
2023/02/26,17:00,77
2023/02/26,18:00,82
2023/02/26,19:00,85
2023/02/26,20:00,84
2023/02/26,21:00,80
2023/02/26,22:00,75
2023/02/26,23:00,71
