DATE,TIME,当日実績(万kW),
2019/07/07,00:00,92,
2019/07/07,01:00,87,
2019/07/07,02:00,86,
2019/07/07,03:00,87,
2019/07/07,04:00,85,
2019/07/07,05:00,84,
2019/07/07,06:00,82,
2019/07/07,07:00,86,
2019/07/07,08:00,94,
2019/07/07,09:00,102,
2019/07/07,10:00,105,
2019/07/07,11:00,106,
2019/07/07,12:00,104,
2019/07/07,13:00,106,
2019/07/07,14:00,106,
2019/07/07,15:00,107,
2019/07/07,16:00,106,
2019/07/07,17:00,107,
2019/07/07,18:00,110,
2019/07/07,19:00,111,
2019/07/07,20:00,109,
2019/07/07,21:00,105,
2019/07/07,22:00,99,
2019/07/07,23:00,93,
