DATE,TIME,当日実績(万kW),
2019/04/17,00:00,65,
2019/04/17,01:00,63,
2019/04/17,02:00,64,
2019/04/17,03:00,68,
2019/04/17,04:00,68,
2019/04/17,05:00,68,
2019/04/17,06:00,69,
2019/04/17,07:00,73,
2019/04/17,08:00,79,
2019/04/17,09:00,85,
2019/04/17,10:00,86,
2019/04/17,11:00,88,
2019/04/17,12:00,87,
2019/04/17,13:00,88,
2019/04/17,14:00,88,
2019/04/17,15:00,89,
2019/04/17,16:00,88,
2019/04/17,17:00,86,
2019/04/17,18:00,85,
2019/04/17,19:00,88,
2019/04/17,20:00,86,
2019/04/17,21:00,82,
2019/04/17,22:00,76,
2019/04/17,23:00,70,
