DATE,TIME,当日実績(万kW),
2019/08/06,00:00,103,
2019/08/06,01:00,97,
2019/08/06,02:00,96,
2019/08/06,03:00,95,
2019/08/06,04:00,95,
2019/08/06,05:00,96,
2019/08/06,06:00,98,
2019/08/06,07:00,108,
2019/08/06,08:00,122,
2019/08/06,09:00,132,
2019/08/06,10:00,135,
2019/08/06,11:00,138,
2019/08/06,12:00,137,
2019/08/06,13:00,140,
2019/08/06,14:00,142,
2019/08/06,15:00,142,
2019/08/06,16:00,142,
2019/08/06,17:00,139,
2019/08/06,18:00,137,
2019/08/06,19:00,139,
2019/08/06,20:00,138,
2019/08/06,21:00,132,
2019/08/06,22:00,127,
2019/08/06,23:00,118,
