DATE,TIME,当日実績(万kW),
2019/08/26,00:00,103,
2019/08/26,01:00,98,
2019/08/26,02:00,96,
2019/08/26,03:00,95,
2019/08/26,04:00,94,
2019/08/26,05:00,95,
2019/08/26,06:00,98,
2019/08/26,07:00,109,
2019/08/26,08:00,124,
2019/08/26,09:00,133,
2019/08/26,10:00,137,
2019/08/26,11:00,141,
2019/08/26,12:00,140,
2019/08/26,13:00,142,
2019/08/26,14:00,144,
2019/08/26,15:00,144,
2019/08/26,16:00,143,
2019/08/26,17:00,140,
2019/08/26,18:00,138,
2019/08/26,19:00,140,
2019/08/26,20:00,136,
2019/08/26,21:00,130,
2019/08/26,22:00,123,
2019/08/26,23:00,115,
