DATE,TIME,当日実績(万kW),
2019/08/23,00:00,103,
2019/08/23,01:00,97,
2019/08/23,02:00,95,
2019/08/23,03:00,94,
2019/08/23,04:00,94,
2019/08/23,05:00,95,
2019/08/23,06:00,97,
2019/08/23,07:00,107,
2019/08/23,08:00,123,
2019/08/23,09:00,131,
2019/08/23,10:00,136,
2019/08/23,11:00,140,
2019/08/23,12:00,139,
2019/08/23,13:00,141,
2019/08/23,14:00,143,
2019/08/23,15:00,143,
2019/08/23,16:00,143,
2019/08/23,17:00,139,
2019/08/23,18:00,136,
2019/08/23,19:00,138,
2019/08/23,20:00,135,
2019/08/23,21:00,129,
2019/08/23,22:00,122,
2019/08/23,23:00,114,
