DATE,TIME,当日実績(万kW),
2019/04/16,00:00,67,
2019/04/16,01:00,65,
2019/04/16,02:00,66,
2019/04/16,03:00,69,
2019/04/16,04:00,70,
2019/04/16,05:00,68,
2019/04/16,06:00,69,
2019/04/16,07:00,74,
2019/04/16,08:00,79,
2019/04/16,09:00,82,
2019/04/16,10:00,86,
2019/04/16,11:00,87,
2019/04/16,12:00,83,
2019/04/16,13:00,84,
2019/04/16,14:00,85,
2019/04/16,15:00,84,
2019/04/16,16:00,85,
2019/04/16,17:00,85,
2019/04/16,18:00,88,
2019/04/16,19:00,89,
2019/04/16,20:00,86,
2019/04/16,21:00,82,
2019/04/16,22:00,77,
2019/04/16,23:00,71,
