DATE,TIME,当日実績(万kW),
2019/05/10,00:00,72,
2019/05/10,01:00,69,
2019/05/10,02:00,69,
2019/05/10,03:00,71,
2019/05/10,04:00,72,
2019/05/10,05:00,72,
2019/05/10,06:00,74,
2019/05/10,07:00,80,
2019/05/10,08:00,89,
2019/05/10,09:00,94,
2019/05/10,10:00,97,
2019/05/10,11:00,96,
2019/05/10,12:00,93,
2019/05/10,13:00,95,
2019/05/10,14:00,96,
2019/05/10,15:00,96,
2019/05/10,16:00,96,
2019/05/10,17:00,94,
2019/05/10,18:00,93,
2019/05/10,19:00,95,
2019/05/10,20:00,92,
2019/05/10,21:00,88,
2019/05/10,22:00,82,
2019/05/10,23:00,77,
