DATE,TIME,当日実績(万kW)
2023/07/09,00:00,108
2023/07/09,01:00,100
2023/07/09,02:00,101
2023/07/09,03:00,100
2023/07/09,04:00,99
2023/07/09,05:00,98
2023/07/09,06:00,97
2023/07/09,07:00,105
2023/07/09,08:00,114
2023/07/09,09:00,123
2023/07/09,10:00,128
2023/07/09,11:00,132
2023/07/09,12:00,130
2023/07/09,13:00,130
2023/07/09,14:00,130
2023/07/09,15:00,132
2023/07/09,16:00,132
2023/07/09,17:00,134
2023/07/09,18:00,134
2023/07/09,19:00,132
2023/07/09,20:00,132
2023/07/09,21:00,126
2023/07/09,22:00,119
2023/07/09,23:00,111
