DATE,TIME,当日実績(万kW)
2020/08/09,00:00,101
2020/08/09,01:00,95
2020/08/09,02:00,96
2020/08/09,03:00,94
2020/08/09,04:00,93
2020/08/09,05:00,93
2020/08/09,06:00,90
2020/08/09,07:00,96
2020/08/09,08:00,104
2020/08/09,09:00,111
2020/08/09,10:00,112
2020/08/09,11:00,115
2020/08/09,12:00,117
2020/08/09,13:00,115
2020/08/09,14:00,115
2020/08/09,15:00,113
2020/08/09,16:00,112
2020/08/09,17:00,115
2020/08/09,18:00,118
2020/08/09,19:00,120
2020/08/09,20:00,118
2020/08/09,21:00,114
2020/08/09,22:00,108
2020/08/09,23:00,101
