DATE,TIME,当日実績(万kW),
2019/08/03,00:00,98,
2019/08/03,01:00,93,
2019/08/03,02:00,92,
2019/08/03,03:00,92,
2019/08/03,04:00,91,
2019/08/03,05:00,91,
2019/08/03,06:00,92,
2019/08/03,07:00,99,
2019/08/03,08:00,109,
2019/08/03,09:00,119,
2019/08/03,10:00,126,
2019/08/03,11:00,126,
2019/08/03,12:00,126,
2019/08/03,13:00,128,
2019/08/03,14:00,130,
2019/08/03,15:00,130,
2019/08/03,16:00,129,
2019/08/03,17:00,127,
2019/08/03,18:00,125,
2019/08/03,19:00,128,
2019/08/03,20:00,126,
2019/08/03,21:00,122,
2019/08/03,22:00,118,
2019/08/03,23:00,111,
