DATE,TIME,当日実績(万kW),
2019/07/29,00:00,106,
2019/07/29,01:00,100,
2019/07/29,02:00,99,
2019/07/29,03:00,98,
2019/07/29,04:00,97,
2019/07/29,05:00,99,
2019/07/29,06:00,102,
2019/07/29,07:00,114,
2019/07/29,08:00,129,
2019/07/29,09:00,138,
2019/07/29,10:00,141,
2019/07/29,11:00,144,
2019/07/29,12:00,144,
2019/07/29,13:00,145,
2019/07/29,14:00,146,
2019/07/29,15:00,147,
2019/07/29,16:00,147,
2019/07/29,17:00,144,
2019/07/29,18:00,141,
2019/07/29,19:00,142,
2019/07/29,20:00,140,
2019/07/29,21:00,134,
2019/07/29,22:00,128,
2019/07/29,23:00,119,
