DATE,TIME,当日実績(万kW),
2019/05/31,00:00,74,
2019/05/31,01:00,70,
2019/05/31,02:00,71,
2019/05/31,03:00,73,
2019/05/31,04:00,73,
2019/05/31,05:00,74,
2019/05/31,06:00,75,
2019/05/31,07:00,83,
2019/05/31,08:00,96,
2019/05/31,09:00,104,
2019/05/31,10:00,106,
2019/05/31,11:00,109,
2019/05/31,12:00,107,
2019/05/31,13:00,111,
2019/05/31,14:00,111,
2019/05/31,15:00,114,
2019/05/31,16:00,113,
2019/05/31,17:00,111,
2019/05/31,18:00,107,
2019/05/31,19:00,109,
2019/05/31,20:00,107,
2019/05/31,21:00,102,
2019/05/31,22:00,97,
2019/05/31,23:00,91,
