DATE,TIME,当日実績(万kW),
2019/04/14,00:00,68,
2019/04/14,01:00,65,
2019/04/14,02:00,66,
2019/04/14,03:00,69,
2019/04/14,04:00,69,
2019/04/14,05:00,67,
2019/04/14,06:00,64,
2019/04/14,07:00,67,
2019/04/14,08:00,72,
2019/04/14,09:00,78,
2019/04/14,10:00,79,
2019/04/14,11:00,80,
2019/04/14,12:00,81,
2019/04/14,13:00,80,
2019/04/14,14:00,79,
2019/04/14,15:00,79,
2019/04/14,16:00,81,
2019/04/14,17:00,81,
2019/04/14,18:00,85,
2019/04/14,19:00,89,
2019/04/14,20:00,87,
2019/04/14,21:00,83,
2019/04/14,22:00,78,
2019/04/14,23:00,72,
