DATE,TIME,当日実績(万kW),
2019/06/02,00:00,88,
2019/06/02,01:00,83,
2019/06/02,02:00,82,
2019/06/02,03:00,83,
2019/06/02,04:00,83,
2019/06/02,05:00,83,
2019/06/02,06:00,82,
2019/06/02,07:00,88,
2019/06/02,08:00,95,
2019/06/02,09:00,103,
2019/06/02,10:00,107,
2019/06/02,11:00,112,
2019/06/02,12:00,114,
2019/06/02,13:00,115,
2019/06/02,14:00,111,
2019/06/02,15:00,112,
2019/06/02,16:00,110,
2019/06/02,17:00,111,
2019/06/02,18:00,114,
2019/06/02,19:00,117,
2019/06/02,20:00,113,
2019/06/02,21:00,107,
2019/06/02,22:00,100,
2019/06/02,23:00,92,
