DATE,TIME,当日実績(万kW),
2019/08/19,00:00,99,
2019/08/19,01:00,94,
2019/08/19,02:00,93,
2019/08/19,03:00,93,
2019/08/19,04:00,92,
2019/08/19,05:00,94,
2019/08/19,06:00,96,
2019/08/19,07:00,103,
2019/08/19,08:00,116,
2019/08/19,09:00,125,
2019/08/19,10:00,131,
2019/08/19,11:00,132,
2019/08/19,12:00,132,
2019/08/19,13:00,129,
2019/08/19,14:00,131,
2019/08/19,15:00,130,
2019/08/19,16:00,129,
2019/08/19,17:00,124,
2019/08/19,18:00,125,
2019/08/19,19:00,128,
2019/08/19,20:00,125,
2019/08/19,21:00,120,
2019/08/19,22:00,114,
2019/08/19,23:00,108,
