DATE,TIME,当日実績(万kW),
2019/05/13,00:00,69,
2019/05/13,01:00,66,
2019/05/13,02:00,66,
2019/05/13,03:00,69,
2019/05/13,04:00,70,
2019/05/13,05:00,70,
2019/05/13,06:00,70,
2019/05/13,07:00,78,
2019/05/13,08:00,88,
2019/05/13,09:00,95,
2019/05/13,10:00,99,
2019/05/13,11:00,101,
2019/05/13,12:00,101,
2019/05/13,13:00,103,
2019/05/13,14:00,104,
2019/05/13,15:00,104,
2019/05/13,16:00,104,
2019/05/13,17:00,100,
2019/05/13,18:00,100,
2019/05/13,19:00,102,
2019/05/13,20:00,100,
2019/05/13,21:00,95,
2019/05/13,22:00,89,
2019/05/13,23:00,82,
